atopid,year,onlyconsul,defcon,prob_det,dem_prop,dem_dich,wartime,offense,mem_num,mean_threat,max_threat,min_s_2cat,mean_s_2cat,defense,neutral,nonagg,consul,conditio,offcon,neucon,concon,h1_cat3,h2_cat3,h2_cat4,offense_tpm,consul_tpm,dem_prop_rawpolity,mem1,mem2,mem3,mem4,mem5,mem6,mem7,mem8,mem9,mem10,mem11,mem12,mem13,mem14,mem15,mem16,mem17,mem18,mem19,mem20,mem21,mem22,mem23,mem24,mem25,mem26,mem27,mem28,mem29,mem30,mem31,mem32,mem33,mem34,mem35,mem36,mem37,mem38,mem39,mem40,mem41,mem42,mem43
8718,1960,,,,0,,0,,2,,.42956799,.94736844,.94736844,,,,,,,,,0,0,0,0,0,,580,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719,1960,,,,.5,,0,,2,,.46953699,.55263156,.55263156,,,,,,,,,0,0,0,0,0,,640,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8720,1960,,,,0,,0,,2,,.290627,.82456142,.82456142,,,,,,,,,0,0,0,0,0,,710,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8721,1960,,,,.33333334,,0,,3,,.366245,.40350878,.57894737,,,,,,,,,0,0,0,0,0,,40,385,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8722,1960,,,,0,,0,,3,,.366245,.49122807,.64912283,,,,,,,,,0,0,0,0,0,,145,355,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8723,1960,,,,.66666669,,0,,3,,.46241701,.71929824,.80116957,,,,,,,,,0,0,0,0,0,,205,230,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8724,1960,,,,0,,0,,3,,.42956799,.50877196,.67251462,,,,,,,,,0,0,0,0,0,,220,481,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8725,1960,,,,0,,0,,3,,.46953699,.71929824,.8128655,,,,,,,,,0,0,0,0,0,,265,651,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8726,1960,,,,.33333334,,0,,3,,.46241701,.84210527,.88304096,,,,,,,,,0,0,0,0,0,,305,530,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8727,1960,,,,.33333334,,0,,3,,.42008299,.90350878,.91228074,,,,,,,,,0,0,0,0,0,,352,450,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8728,1960,,,,.33333334,,0,,3,,.42008299,.91228068,.92982453,,,,,,,,,0,0,0,0,0,,352,530,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8729,1960,,,,.33333334,,0,,3,,.42956799,.71929824,.80116957,,,,,,,,,0,0,0,0,0,,355,481,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8730,1960,,,,0,,0,,3,,.42956799,.7719298,.83040935,,,,,,,,,0,0,0,0,0,,600,731,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8731,1960,,,,.5,,0,,4,,.366245,.21929824,.60964912,,,,,,,,,0,0,0,0,0,,2,42,160,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8732,1960,,,,.25,,0,,4,,.46241701,.49122807,.71929824,,,,,,,,,0,0,0,0,0,,40,452,660,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8733,1960,,,,0,,0,,4,,.366245,.37719297,.52046782,,,,,,,,,0,0,0,0,0,,70,145,350,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8734,1960,,,,.25,,0,,4,,.42008299,.52631581,.73099416,,,,,,,,,0,0,0,0,0,,70,560,812,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8735,1960,,,,.25,,0,,4,,.366245,.61403507,.78947365,,,,,,,,,0,0,0,0,0,,91,750,790,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8736,1960,,,,.5,,0,,4,,.366245,.40350878,.60233921,,,,,,,,,0,0,0,0,0,,92,150,211,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8737,1960,,,,.25,,0,,4,,.366245,.63157892,.74853802,,,,,,,,,0,0,0,0,0,,92,150,713,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8738,1960,,,,.5,,0,,4,,.42956799,.56140351,.7631579,,,,,,,,,0,0,0,0,0,,94,482,490,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8739,1960,,,,0,,0,,4,,.46241701,.5350877,.69736838,,,,,,,,,0,0,0,0,0,,95,160,625,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8740,1960,,,,0,,0,,4,,.48057699,.49122807,.71052635,,,,,,,,,0,0,0,0,0,,130,315,345,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8741,1960,,,,0,,0,,4,,.48057699,.57894737,.77192986,,,,,,,,,0,0,0,0,0,,130,345,436,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8742,1960,,,,.25,,0,,4,,.387234,.5,.68274856,,,,,,,,,0,0,0,0,0,,150,155,620,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8743,1960,,,,.25,,0,,4,,.46241701,.49122807,.7280702,,,,,,,,,0,0,0,0,0,,150,438,663,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8744,1960,,,,.5,,0,,4,,.366245,.40350878,.66812867,,,,,,,,,0,0,0,0,0,,165,211,436,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8745,1960,,,,.25,,0,,4,,.29180101,.52631581,.74561405,,,,,,,,,0,0,0,0,0,,200,436,439,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8746,1960,,,,0,,0,,4,,.46241701,.75438595,.84502923,,,,,,,,,0,0,0,0,0,,265,290,435,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8747,1960,,,,.5,,0,,4,,.42008299,.71929824,.8391813,,,,,,,,,0,0,0,0,0,,290,471,820,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8748,1960,,,,.25,,0,,4,,.42956799,.70175439,.82163739,,,,,,,,,0,0,0,0,0,,390,438,483,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8749,1960,,,,.25,,0,,4,,.42956799,.87719297,.92105263,,,,,,,,,0,0,0,0,0,,438,452,600,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8750,1960,,,,0,,0,,4,,.42956799,.85087717,.9020468,,,,,,,,,0,0,0,0,0,,481,620,811,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8751,1961,,,,0,,0,,2,,.34918201,1,1,,,,,,,,,0,0,0,0,0,,40,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8752,1961,,,,0,,0,,2,,.56682903,.46153846,.46153846,,,,,,,,,0,0,0,0,0,,41,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8753,1961,,,,.5,,0,,2,,.34918201,.41880342,.41880342,,,,,,,,,0,0,0,0,0,,42,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8754,1961,,,,0,,0,,2,,.34918201,.3931624,.3931624,,,,,,,,,0,0,0,0,0,,70,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8755,1961,,,,.5,,0,,2,,.34918201,.41880342,.41880342,,,,,,,,,0,0,0,0,0,,91,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8756,1961,,,,0,,0,,2,,.34918201,.50427353,.50427353,,,,,,,,,0,0,0,0,0,,92,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8757,1961,,,,.5,,0,,2,,.34918201,.53846157,.53846157,,,,,,,,,0,0,0,0,0,,92,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8758,1961,,,,0,,0,,2,,.34918201,.61538464,.61538464,,,,,,,,,0,0,0,0,0,,93,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8759,1961,,,,0,,0,,2,,.34918201,.50427353,.50427353,,,,,,,,,0,0,0,0,0,,95,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8760,1961,,,,.5,,0,,2,,.45524999,.62393165,.62393165,,,,,,,,,0,0,0,0,0,,101,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8761,1961,,,,0,,0,,2,,.52944899,.41880342,.41880342,,,,,,,,,0,0,0,0,0,,130,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8762,1961,,,,.5,,0,,2,,.27938101,.69230771,.69230771,,,,,,,,,0,0,0,0,0,,200,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8763,1961,,,,.5,,0,,2,,.56042898,.53846157,.53846157,,,,,,,,,0,0,0,0,0,,212,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8764,1961,,,,.5,,0,,2,,.45489299,.72649574,.72649574,,,,,,,,,0,0,0,0,0,,212,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8765,1961,,,,0,,0,,2,,.45489299,.70940173,.70940173,,,,,,,,,0,0,0,0,0,,230,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8766,1961,,,,0,,0,,2,,.56682903,.79487181,.79487181,,,,,,,,,0,0,0,0,0,,230,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8767,1961,,,,0,,0,,2,,.52944899,.54700857,.54700857,,,,,,,,,0,0,0,0,0,,235,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8768,1961,,,,0,,0,,2,,.45489299,.71794873,.71794873,,,,,,,,,0,0,0,0,0,,235,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8769,1961,,,,.5,,0,,2,,.30450699,.60683763,.60683763,,,,,,,,,0,0,0,0,0,,260,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8770,1961,,,,.5,,0,,2,,.45559299,.69230771,.69230771,,,,,,,,,0,0,0,0,0,,260,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8771,1961,,,,.5,,0,,2,,.45489299,.84615386,.84615386,,,,,,,,,0,0,0,0,0,,265,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8772,1961,,,,.5,,0,,2,,.52944899,.76068377,.76068377,,,,,,,,,0,0,0,0,0,,305,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8773,1961,,,,0,,0,,2,,.45606601,.81196582,.81196582,,,,,,,,,0,0,0,0,0,,360,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8774,1961,,,,0,,0,,2,,.295333,.75213677,.75213677,,,,,,,,,0,0,0,0,0,,365,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8775,1961,,,,.5,,0,,2,,.45614901,.96581197,.96581197,,,,,,,,,0,0,0,0,0,,380,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8776,1961,,,,.5,,0,,2,,.45514399,.63247865,.63247865,,,,,,,,,0,0,0,0,0,,390,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8777,1961,,,,0,,0,,2,,.56452698,.98290598,.98290598,,,,,,,,,0,0,0,0,0,,436,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8778,1961,,,,0,,0,,2,,.560938,.77777779,.77777779,,,,,,,,,0,0,0,0,0,,439,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8779,1961,,,,0,,0,,2,,.45489299,.94871795,.94871795,,,,,,,,,0,0,0,0,0,,712,811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8780,1961,,,,.5,,0,,2,,.45489299,.82905984,.82905984,,,,,,,,,0,0,0,0,0,,750,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8781,1961,,,,.66666669,,0,,3,,.34918201,.41880342,.51566952,,,,,,,,,0,0,0,0,0,,2,145,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8782,1961,,,,.33333334,,0,,3,,.34918201,.41880342,.6125356,,,,,,,,,0,0,0,0,0,,92,93,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8783,1961,,,,0,,0,,3,,.45489299,.3931624,.5726496,,,,,,,,,0,0,0,0,0,,92,230,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8784,1961,,,,.33333334,,0,,3,,.34918201,.41025642,.59544158,,,,,,,,,0,0,0,0,0,,94,235,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8785,1961,,,,.33333334,,0,,3,,.57278001,.46153846,.62962961,,,,,,,,,0,0,0,0,0,,140,645,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8786,1961,,,,.33333334,,0,,3,,.51533103,.84615386,.88034189,,,,,,,,,0,0,0,0,0,,225,630,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8787,1961,,,,.33333334,,0,,3,,.56042898,.53846157,.68091172,,,,,,,,,0,0,0,0,0,,260,433,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8788,1961,,,,.33333334,,0,,3,,.52944899,.66666669,.73219377,,,,,,,,,0,0,0,0,0,,352,481,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8789,1961,,,,.33333334,,0,,3,,.45489299,.56410259,.69800574,,,,,,,,,0,0,0,0,0,,360,640,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8790,1961,,,,0,,0,,3,,.55983698,.60683763,.72649574,,,,,,,,,0,0,0,0,0,,435,510,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8791,1961,,,,.33333334,,0,,12,,.56682903,.051282052,.64050764,,,,,,,,,0,0,0,0,0,,2,91,211,265,290,355,375,432,433,652,817,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8792,1961,,,,.25,,0,,12,,.45614901,.41880342,.74656826,,,,,,,,,0,0,0,0,0,,40,135,155,211,230,315,339,380,452,510,666,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8793,1961,,,,.33333334,,0,,12,,.47486001,.50427353,.80549079,,,,,,,,,0,0,0,0,0,,95,130,265,339,345,352,375,451,731,790,817,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8794,1961,,,,.41666666,,0,,12,,.53168499,.41880342,.74876976,,,,,,,,,0,0,0,0,0,,95,145,165,230,352,450,475,482,530,770,775,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8795,1961,,,,.41666666,,0,,12,,.55983698,.41880342,.72675472,,,,,,,,,0,0,0,0,0,,100,205,265,290,352,390,452,481,483,630,663,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796,1961,,,,.25,,0,,12,,.55983698,.42735043,.7911163,,,,,,,,,0,0,0,0,0,,130,145,345,435,663,700,740,750,790,812,817,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8797,1961,,,,.33333334,,0,,12,,.56682903,.41880342,.75278425,,,,,,,,,0,0,0,0,0,,130,160,211,225,360,530,651,660,666,700,740,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8798,1961,,,,.33333334,,0,,12,,.530608,.41880342,.77389276,,,,,,,,,0,0,0,0,0,,135,375,385,435,483,600,700,740,811,812,816,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8799,1961,,,,.16666667,,0,,12,,.56452698,.41880342,.79733229,,,,,,,,,0,0,0,0,0,,165,310,436,451,484,490,510,678,710,811,812,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8800,1961,,,,.41666666,,0,,12,,.560938,.53846157,.7911163,,,,,,,,,0,0,0,0,0,,210,265,375,439,452,475,482,490,560,660,775,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8801,1962,,,,1,,0,,2,,.347036,.57258064,.57258064,,,,,,,,,0,0,0,0,0,,2,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8802,1962,,,,.5,,0,,2,,.55694699,.056451611,.056451611,,,,,,,,,0,0,0,0,0,,2,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8803,1962,,,,.5,,0,,2,,.347036,.37903225,.37903225,,,,,,,,,0,0,0,0,0,,20,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8804,1962,,,,1,,0,,2,,.415649,.62903225,.62903225,,,,,,,,,0,0,0,0,0,,42,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8805,1962,,,,.5,,0,,2,,.453338,.64516127,.64516127,,,,,,,,,0,0,0,0,0,,51,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8806,1962,,,,.5,,0,,2,,.55694699,.5403226,.5403226,,,,,,,,,0,0,0,0,0,,94,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8807,1962,,,,.5,,0,,2,,.453338,.64516127,.64516127,,,,,,,,,0,0,0,0,0,,100,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8808,1962,,,,.5,,0,,2,,.453338,.64516127,.64516127,,,,,,,,,0,0,0,0,0,,101,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8809,1962,,,,1,,0,,2,,.51351899,.85483873,.85483873,,,,,,,,,0,0,0,0,0,,225,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8810,1962,,,,0,,0,,2,,.453338,.84677422,.84677422,,,,,,,,,0,0,0,0,0,,230,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8811,1962,,,,0,,0,,2,,.55796504,.67741936,.67741936,,,,,,,,,0,0,0,0,0,,265,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8812,1962,,,,0,,0,,2,,.31715301,.85483873,.85483873,,,,,,,,,0,0,0,0,0,,265,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8813,1962,,,,0,,0,,2,,.453338,.85483873,.85483873,,,,,,,,,0,0,0,0,0,,310,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8814,1962,,,,0,,0,,2,,.47336701,.82258064,.82258064,,,,,,,,,0,0,0,0,0,,339,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8815,1962,,,,.5,,0,,2,,.52754599,.77419353,.77419353,,,,,,,,,0,0,0,0,0,,380,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8816,1962,,,,0,,0,,2,,.55755001,.7903226,.7903226,,,,,,,,,0,0,0,0,0,,433,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8817,1962,,,,.5,,0,,2,,.55823702,.77419353,.77419353,,,,,,,,,0,0,0,0,0,,437,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8818,1962,,,,.5,,0,,2,,.41639501,.87096775,.87096775,,,,,,,,,0,0,0,0,0,,475,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8819,1962,,,,0,,0,,2,,.52869403,.77419353,.77419353,,,,,,,,,0,0,0,0,0,,483,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8820,1962,,,,.5,,0,,2,,.24342701,.85483873,.85483873,,,,,,,,,0,0,0,0,0,,740,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8821,1962,,,,.38461539,,0,,13,,.55796504,.20967741,.65550041,,,,,,,,,0,0,0,0,0,,20,130,200,211,235,355,360,385,439,451,600,678,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8822,1962,,,,.30769232,,0,,13,,.56103098,.45161289,.70223325,,,,,,,,,0,0,0,0,0,,41,42,211,375,435,471,530,580,625,651,670,740,811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8823,1962,,,,.15384616,,0,,13,,.56407899,.45161289,.69478905,,,,,,,,,0,0,0,0,0,,41,91,135,140,145,305,433,436,451,482,630,652,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8824,1962,,,,.15384616,,0,,13,,.52982801,.45161289,.67659223,,,,,,,,,0,0,0,0,0,,41,92,95,101,140,290,452,482,484,620,713,775,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8825,1962,,,,.38461539,,0,,13,,.51351899,.41129032,.73283702,,,,,,,,,0,0,0,0,0,,41,95,130,205,210,305,380,450,640,712,800,816,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8826,1962,,,,.38461539,,0,,13,,.55755001,.45161289,.75124067,,,,,,,,,0,0,0,0,0,,51,135,155,165,352,385,433,490,510,630,740,775,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8827,1962,,,,.23076923,,0,,13,,.52934998,.20967741,.70988417,,,,,,,,,0,0,0,0,0,,52,92,130,140,200,435,481,516,530,740,812,817,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8828,1962,,,,.30769232,,0,,13,,.56103098,.5403226,.76778328,,,,,,,,,0,0,0,0,0,,52,290,305,310,315,325,350,360,439,471,500,517,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8829,1962,,,,.23076923,,0,,13,,.56103098,.44354838,.71980977,,,,,,,,,0,0,0,0,0,,90,140,211,230,235,315,437,471,490,600,666,732,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8830,1962,,,,.30769232,,0,,13,,.56103098,.41129032,.74731183,,,,,,,,,0,0,0,0,0,,95,165,433,450,471,640,700,775,790,817,820,850,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8831,1963,,,,.5,,0,,2,,0,.34126985,.34126985,,,,,,,,,0,0,0,0,0,,2,811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8832,1963,,,,1,,0,,2,,.505885,.96825397,.96825397,,,,,,,,,0,0,0,0,0,,52,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8833,1963,,,,1,,0,,2,,.445604,.85714287,.85714287,,,,,,,,,0,0,0,0,0,,52,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8834,1963,,,,0,,0,,2,,.34474099,1,1,,,,,,,,,0,0,0,0,0,,70,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8835,1963,,,,0,,0,,2,,.34474099,1,1,,,,,,,,,0,0,0,0,0,,90,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8836,1963,,,,0,,0,,2,,.446392,.63492066,.63492066,,,,,,,,,0,0,0,0,0,,90,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8837,1963,,,,.5,,0,,2,,.34474099,.26984128,.26984128,,,,,,,,,0,0,0,0,0,,93,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8838,1963,,,,0,,0,,2,,.34474099,.42063493,.42063493,,,,,,,,,0,0,0,0,0,,93,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8839,1963,,,,1,,0,,2,,.445604,.66666669,.66666669,,,,,,,,,0,0,0,0,0,,94,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8840,1963,,,,.5,,0,,2,,.34474099,1,1,,,,,,,,,0,0,0,0,0,,100,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8841,1963,,,,.5,,0,,2,,.34474099,.51587301,.51587301,,,,,,,,,0,0,0,0,0,,101,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8842,1963,,,,0,,0,,2,,.34474099,.55555558,.55555558,,,,,,,,,0,0,0,0,0,,130,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8843,1963,,,,0,,0,,2,,.55270702,.50793654,.50793654,,,,,,,,,0,0,0,0,0,,130,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8844,1963,,,,.5,,0,,2,,.34474099,.47619048,.47619048,,,,,,,,,0,0,0,0,0,,135,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8845,1963,,,,0,,0,,2,,.34474099,.55555558,.55555558,,,,,,,,,0,0,0,0,0,,140,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8846,1963,,,,.5,,0,,2,,.34474099,.47619048,.47619048,,,,,,,,,0,0,0,0,0,,140,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8847,1963,,,,0,,0,,2,,.55270702,.50793654,.50793654,,,,,,,,,0,0,0,0,0,,155,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8848,1963,,,,.5,,0,,2,,.34474099,1,1,,,,,,,,,0,0,0,0,0,,160,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8849,1963,,,,.5,,0,,2,,.44577,.53968257,.53968257,,,,,,,,,0,0,0,0,0,,200,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8850,1963,,,,.5,,0,,2,,.27838299,.76984125,.76984125,,,,,,,,,0,0,0,0,0,,210,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8851,1963,,,,1,,0,,2,,.30443698,1,1,,,,,,,,,0,0,0,0,0,,211,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8852,1963,,,,.5,,0,,2,,.445604,.74603176,.74603176,,,,,,,,,0,0,0,0,0,,211,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8853,1963,,,,.5,,0,,2,,.27838299,.63492066,.63492066,,,,,,,,,0,0,0,0,0,,212,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8854,1963,,,,.5,,0,,2,,.505885,.96825397,.96825397,,,,,,,,,0,0,0,0,0,,225,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
